Text,Video URL,Region,Label
cơ bắp,https://qipedc.moet.gov.vn/videos/W00867.mp4?autoplay=true,,cơ_bắp
cơ hội,https://qipedc.moet.gov.vn/videos/W00868N.mp4?autoplay=true,N,cơ_hộiN
cơ hội,https://qipedc.moet.gov.vn/videos/W00868T.mp4?autoplay=true,T,cơ_hộiT
cơ hội,https://qipedc.moet.gov.vn/videos/W00868B.mp4?autoplay=true,B,cơ_hộiB
cơ quan,https://qipedc.moet.gov.vn/videos/W00870.mp4?autoplay=true,,cơ_quan
cơ sở,https://qipedc.moet.gov.vn/videos/W00871.mp4?autoplay=true,,cơ_sở
cơ thể,https://qipedc.moet.gov.vn/videos/W00872.mp4?autoplay=true,,cơ_thể
cơm,https://qipedc.moet.gov.vn/videos/W00884.mp4?autoplay=true,,cơm
cơm bình dân,https://qipedc.moet.gov.vn/videos/W00885B.mp4?autoplay=true,B,cơm_bình_dânB
cơm bình dân,https://qipedc.moet.gov.vn/videos/W00885N.mp4?autoplay=true,N,cơm_bình_dânN
cơm bình dân,https://qipedc.moet.gov.vn/videos/W00885T.mp4?autoplay=true,T,cơm_bình_dânT
cơm hộp,https://qipedc.moet.gov.vn/videos/W00877.mp4?autoplay=true,,cơm_hộp
cơm rang,https://qipedc.moet.gov.vn/videos/D0091.mp4?autoplay=true,,cơm_rang
cưa,https://qipedc.moet.gov.vn/videos/W00932.mp4?autoplay=true,,cưa
cưa (cái cưa),https://qipedc.moet.gov.vn/videos/W00931.mp4?autoplay=true,,cưa_(cái_cưa)
cướp,https://qipedc.moet.gov.vn/videos/W00943B.mp4?autoplay=true,B,cướpB
cướp,https://qipedc.moet.gov.vn/videos/W00943T.mp4?autoplay=true,T,cướpT
cướp,https://qipedc.moet.gov.vn/videos/W00943N.mp4?autoplay=true,N,cướpN
cướp biển,https://qipedc.moet.gov.vn/videos/W00944.mp4?autoplay=true,,cướp_biển
cướp cờ,https://qipedc.moet.gov.vn/videos/W00945.mp4?autoplay=true,,cướp_cờ
cướp giật,https://qipedc.moet.gov.vn/videos/W00946.mp4?autoplay=true,,cướp_giật
cười nhếch mép,https://qipedc.moet.gov.vn/videos/D0022.mp4?autoplay=true,,cười_nhếch_mép
cười vỡ bụng,https://qipedc.moet.gov.vn/videos/D0023.mp4?autoplay=true,,cười_vỡ_bụng
cưỡi ngựa,https://qipedc.moet.gov.vn/videos/W00941.mp4?autoplay=true,,cưỡi_ngựa
cạnh,https://qipedc.moet.gov.vn/videos/W00411.mp4?autoplay=true,,cạnh
cạnh bên (toán),https://qipedc.moet.gov.vn/videos/W00412.mp4?autoplay=true,,cạnh_bên_(toán)
cạnh tranh,https://qipedc.moet.gov.vn/videos/D0466.mp4?autoplay=true,,cạnh_tranh
cạnh đáy,https://qipedc.moet.gov.vn/videos/W00413.mp4?autoplay=true,,cạnh_đáy
cạnh đối diện,https://qipedc.moet.gov.vn/videos/W00414.mp4?autoplay=true,,cạnh_đối_diện
cả ngày,https://qipedc.moet.gov.vn/videos/D0372.mp4?autoplay=true,,cả_ngày
cảng Hải Phòng,https://qipedc.moet.gov.vn/videos/D0319.mp4?autoplay=true,,cảng_Hải_Phòng
cảng Sài Gòn,https://qipedc.moet.gov.vn/videos/D0320.mp4?autoplay=true,,cảng_Sài_Gòn
cảnh giác,https://qipedc.moet.gov.vn/videos/D0254.mp4?autoplay=true,,cảnh_giác
cảnh vật,https://qipedc.moet.gov.vn/videos/W00409.mp4?autoplay=true,,cảnh_vật
cấp cứu,https://qipedc.moet.gov.vn/videos/W00432.mp4?autoplay=true,,cấp_cứu
cấp dưỡng,https://qipedc.moet.gov.vn/videos/W00433.mp4?autoplay=true,,cấp_dưỡng
cất giấu,https://qipedc.moet.gov.vn/videos/W00434.mp4?autoplay=true,,cất_giấu
cất giữ,https://qipedc.moet.gov.vn/videos/W00435.mp4?autoplay=true,,cất_giữ
cất tiếng khóc,https://qipedc.moet.gov.vn/videos/W00436.mp4?autoplay=true,,cất_tiếng_khóc
cất tiếng nói,https://qipedc.moet.gov.vn/videos/W00437.mp4?autoplay=true,,cất_tiếng_nói
cấy,https://qipedc.moet.gov.vn/videos/W00479.mp4?autoplay=true,,cấy
cấy lúa,https://qipedc.moet.gov.vn/videos/W00480.mp4?autoplay=true,,cấy_lúa
cần không?,https://qipedc.moet.gov.vn/videos/D0122N.mp4?autoplay=true,N,cần_không?N
cần không?,https://qipedc.moet.gov.vn/videos/D0122T.mp4?autoplay=true,T,cần_không?T
cần không?,https://qipedc.moet.gov.vn/videos/D0122B.mp4?autoplay=true,B,cần_không?B
cần khởi động,https://qipedc.moet.gov.vn/videos/W00431.mp4?autoplay=true,,cần_khởi_động
cầu (cây cầu),https://qipedc.moet.gov.vn/videos/W00446.mp4?autoplay=true,,cầu_(cây_cầu)
cầu Long Biên,https://qipedc.moet.gov.vn/videos/W01831.mp4?autoplay=true,,cầu_Long_Biên
cầu Thê Húc (Hồ Gươm),https://qipedc.moet.gov.vn/videos/D0345.mp4?autoplay=true,,cầu_Thê_Húc_(Hồ_Gươm)
cầu cứu,https://qipedc.moet.gov.vn/videos/W00447.mp4?autoplay=true,,cầu_cứu
cầu giao,https://qipedc.moet.gov.vn/videos/W00448.mp4?autoplay=true,,cầu_giao
cầu kì,https://qipedc.moet.gov.vn/videos/W00449.mp4?autoplay=true,,cầu_kì
cầu nguyện,https://qipedc.moet.gov.vn/videos/W00450.mp4?autoplay=true,,cầu_nguyện
cầu thang,https://qipedc.moet.gov.vn/videos/W03165.mp4?autoplay=true,,cầu_thang
cầu thủ,https://qipedc.moet.gov.vn/videos/W00451.mp4?autoplay=true,,cầu_thủ
cầu tre,https://qipedc.moet.gov.vn/videos/W00452.mp4?autoplay=true,,cầu_tre
cầu trượt,https://qipedc.moet.gov.vn/videos/W00454.mp4?autoplay=true,,cầu_trượt
cầu vượt,https://qipedc.moet.gov.vn/videos/W00455.mp4?autoplay=true,,cầu_vượt
cắm trại,https://qipedc.moet.gov.vn/videos/D0095.mp4?autoplay=true,,cắm_trại
cắt lông mũi,https://qipedc.moet.gov.vn/videos/D0276.mp4?autoplay=true,,cắt_lông_mũi
cắt nhau,https://qipedc.moet.gov.vn/videos/W00430.mp4?autoplay=true,,cắt_nhau
cặp sách,https://qipedc.moet.gov.vn/videos/W00428.mp4?autoplay=true,,cặp_sách
cặp tóc,https://qipedc.moet.gov.vn/videos/W00429.mp4?autoplay=true,,cặp_tóc
cỏ,https://qipedc.moet.gov.vn/videos/W00357B.mp4?autoplay=true,B,cỏB
cỏ,https://qipedc.moet.gov.vn/videos/W00357N.mp4?autoplay=true,N,cỏN
cỏ,https://qipedc.moet.gov.vn/videos/W00357T.mp4?autoplay=true,T,cỏT
cỏ may,https://qipedc.moet.gov.vn/videos/W00724.mp4?autoplay=true,,cỏ_may
cố gắng,https://qipedc.moet.gov.vn/videos/W00820N.mp4?autoplay=true,N,cố_gắngN
cố gắng,https://qipedc.moet.gov.vn/videos/W00820B.mp4?autoplay=true,B,cố_gắngB
cố gắng,https://qipedc.moet.gov.vn/videos/W00820T.mp4?autoplay=true,T,cố_gắngT
cố ý (như cố tình),https://qipedc.moet.gov.vn/videos/W00831.mp4?autoplay=true,,cố_ý_(như_cố_tình)
cố định,https://qipedc.moet.gov.vn/videos/W00827.mp4?autoplay=true,,cố_định
cốc,https://qipedc.moet.gov.vn/videos/W00832.mp4?autoplay=true,,cốc
cối giã,https://qipedc.moet.gov.vn/videos/W00833.mp4?autoplay=true,,cối_giã
cối xay gió,https://qipedc.moet.gov.vn/videos/W00834.mp4?autoplay=true,,cối_xay_gió
cối xay lúa,https://qipedc.moet.gov.vn/videos/W00835.mp4?autoplay=true,,cối_xay_lúa
cốm,https://qipedc.moet.gov.vn/videos/W00836.mp4?autoplay=true,,cốm
cống,https://qipedc.moet.gov.vn/videos/W00856.mp4?autoplay=true,,cống
cốp xe,https://qipedc.moet.gov.vn/videos/W00859.mp4?autoplay=true,,cốp_xe
cổ,https://qipedc.moet.gov.vn/videos/W00814.mp4?autoplay=true,,cổ
cổ chân,https://qipedc.moet.gov.vn/videos/W00816.mp4?autoplay=true,,cổ_chân
cổ họng,https://qipedc.moet.gov.vn/videos/W00818.mp4?autoplay=true,,cổ_họng
cổ kính,https://qipedc.moet.gov.vn/videos/W00819.mp4?autoplay=true,,cổ_kính
cổ tay,https://qipedc.moet.gov.vn/videos/W00822.mp4?autoplay=true,,cổ_tay
cổ truyền,https://qipedc.moet.gov.vn/videos/W00823.mp4?autoplay=true,,cổ_truyền
cổ tích,https://qipedc.moet.gov.vn/videos/W00830.mp4?autoplay=true,,cổ_tích
cổ vũ,https://qipedc.moet.gov.vn/videos/W00824.mp4?autoplay=true,,cổ_vũ
cổ áo,https://qipedc.moet.gov.vn/videos/W00815.mp4?autoplay=true,,cổ_áo
cổ đại,https://qipedc.moet.gov.vn/videos/W00817.mp4?autoplay=true,,cổ_đại
cổng,https://qipedc.moet.gov.vn/videos/W00854.mp4?autoplay=true,,cổng
cổng trường,https://qipedc.moet.gov.vn/videos/W00825T.mp4?autoplay=true,T,cổng_trườngT
cổng trường,https://qipedc.moet.gov.vn/videos/W00825N.mp4?autoplay=true,N,cổng_trườngN
cỗ,https://qipedc.moet.gov.vn/videos/W00826.mp4?autoplay=true,,cỗ
cộng (Toán học),https://qipedc.moet.gov.vn/videos/W00857B.mp4?autoplay=true,B,cộng_(Toán_học)B
cộng (Toán học),https://qipedc.moet.gov.vn/videos/W00857N.mp4?autoplay=true,N,cộng_(Toán_học)N
cộng (Toán học),https://qipedc.moet.gov.vn/videos/W00857T.mp4?autoplay=true,T,cộng_(Toán_học)T
cột,https://qipedc.moet.gov.vn/videos/W00861.mp4?autoplay=true,,cột
cột nhà,https://qipedc.moet.gov.vn/videos/W00865.mp4?autoplay=true,,cột_nhà
cột sống,https://qipedc.moet.gov.vn/videos/W00866.mp4?autoplay=true,,cột_sống
cột điện,https://qipedc.moet.gov.vn/videos/W00863T.mp4?autoplay=true,T,cột_điệnT
cột điện,https://qipedc.moet.gov.vn/videos/W00863B.mp4?autoplay=true,B,cột_điệnB
cột điện,https://qipedc.moet.gov.vn/videos/W00863N.mp4?autoplay=true,N,cột_điệnN
cột đèn,https://qipedc.moet.gov.vn/videos/W00862.mp4?autoplay=true,,cột_đèn
cờ,https://qipedc.moet.gov.vn/videos/W00878.mp4?autoplay=true,,cờ
cờ ca rô,https://qipedc.moet.gov.vn/videos/W00880.mp4?autoplay=true,,cờ_ca_rô
cờ tướng,https://qipedc.moet.gov.vn/videos/W00881.mp4?autoplay=true,,cờ_tướng
cờ vua,https://qipedc.moet.gov.vn/videos/W00882.mp4?autoplay=true,,cờ_vua
cởi mở,https://qipedc.moet.gov.vn/videos/W00883.mp4?autoplay=true,,cởi_mở
cởi áo,https://qipedc.moet.gov.vn/videos/W00876.mp4?autoplay=true,,cởi_áo
cụ,https://qipedc.moet.gov.vn/videos/W00910.mp4?autoplay=true,,cụ
cụ già,https://qipedc.moet.gov.vn/videos/W00912.mp4?autoplay=true,,cụ_già
cụ thể,https://qipedc.moet.gov.vn/videos/W00893.mp4?autoplay=true,,cụ_thể
cụ đồ,https://qipedc.moet.gov.vn/videos/W00911.mp4?autoplay=true,,cụ_đồ
cục tẩy,https://qipedc.moet.gov.vn/videos/W00914.mp4?autoplay=true,,cục_tẩy
cụm từ,https://qipedc.moet.gov.vn/videos/W00918.mp4?autoplay=true,,cụm_từ
củ cà rốt,https://qipedc.moet.gov.vn/videos/W00901.mp4?autoplay=true,,củ_cà_rốt
củ cải trắng,https://qipedc.moet.gov.vn/videos/W00902.mp4?autoplay=true,,củ_cải_trắng
củ gừng,https://qipedc.moet.gov.vn/videos/W00903.mp4?autoplay=true,,củ_gừng
củ hành tây,https://qipedc.moet.gov.vn/videos/W00904.mp4?autoplay=true,,củ_hành_tây
củ khoai lang,https://qipedc.moet.gov.vn/videos/W00890.mp4?autoplay=true,,củ_khoai_lang
củ khoai tây,https://qipedc.moet.gov.vn/videos/W00905.mp4?autoplay=true,,củ_khoai_tây
củ nghệ,https://qipedc.moet.gov.vn/videos/W00906.mp4?autoplay=true,,củ_nghệ
củ su hào,https://qipedc.moet.gov.vn/videos/W00907.mp4?autoplay=true,,củ_su_hào
củ sả,https://qipedc.moet.gov.vn/videos/W00909.mp4?autoplay=true,,củ_sả
củ tỏi,https://qipedc.moet.gov.vn/videos/W00908.mp4?autoplay=true,,củ_tỏi
củ từ,https://qipedc.moet.gov.vn/videos/W00892.mp4?autoplay=true,,củ_từ
củ đậu,https://qipedc.moet.gov.vn/videos/W00889.mp4?autoplay=true,,củ_đậu
củi,https://qipedc.moet.gov.vn/videos/W00916.mp4?autoplay=true,,củi
cứu,https://qipedc.moet.gov.vn/videos/W00947.mp4?autoplay=true,,cứu
cứu hộ,https://qipedc.moet.gov.vn/videos/W00948.mp4?autoplay=true,,cứu_hộ
cứu sống,https://qipedc.moet.gov.vn/videos/D0317.mp4?autoplay=true,,cứu_sống
cử chỉ điệu bộ,https://qipedc.moet.gov.vn/videos/W00929.mp4?autoplay=true,,cử_chỉ_điệu_bộ
cử động,https://qipedc.moet.gov.vn/videos/W00930.mp4?autoplay=true,,cử_động
cửa hàng,https://qipedc.moet.gov.vn/videos/W00935T.mp4?autoplay=true,T,cửa_hàngT
cửa hàng,https://qipedc.moet.gov.vn/videos/W00935N.mp4?autoplay=true,N,cửa_hàngN
cửa hàng,https://qipedc.moet.gov.vn/videos/W00935B.mp4?autoplay=true,B,cửa_hàngB
cửa khẩu,https://qipedc.moet.gov.vn/videos/W00936.mp4?autoplay=true,,cửa_khẩu
cửa kính,https://qipedc.moet.gov.vn/videos/W00937.mp4?autoplay=true,,cửa_kính
cửa sổ,https://qipedc.moet.gov.vn/videos/W00939.mp4?autoplay=true,,cửa_sổ
cực khổ,https://qipedc.moet.gov.vn/videos/D0101.mp4?autoplay=true,,cực_khổ
d,https://qipedc.moet.gov.vn/videos/D0494.mp4?autoplay=true,,d
da ngăm (nước da ngăm đen),https://qipedc.moet.gov.vn/videos/D0347N.mp4?autoplay=true,N,da_ngăm_(nước_da_ngăm_đen)N
da ngăm (nước da ngăm đen),https://qipedc.moet.gov.vn/videos/D0347B.mp4?autoplay=true,B,da_ngăm_(nước_da_ngăm_đen)B
da ngăm (nước da ngăm đen),https://qipedc.moet.gov.vn/videos/D0347T.mp4?autoplay=true,T,da_ngăm_(nước_da_ngăm_đen)T
da trắng,https://qipedc.moet.gov.vn/videos/D0346T.mp4?autoplay=true,T,da_trắngT
da trắng,https://qipedc.moet.gov.vn/videos/D0346B.mp4?autoplay=true,B,da_trắngB
da trắng,https://qipedc.moet.gov.vn/videos/D0346N.mp4?autoplay=true,N,da_trắngN
dai,https://qipedc.moet.gov.vn/videos/W00951.mp4?autoplay=true,,dai
danh bạ,https://qipedc.moet.gov.vn/videos/W00963.mp4?autoplay=true,,danh_bạ
danh dự,https://qipedc.moet.gov.vn/videos/W00964.mp4?autoplay=true,,danh_dự
danh hiệu,https://qipedc.moet.gov.vn/videos/W00965.mp4?autoplay=true,,danh_hiệu
danh lam thắng cảnh,https://qipedc.moet.gov.vn/videos/W00966.mp4?autoplay=true,,danh_lam_thắng_cảnh
danh mục,https://qipedc.moet.gov.vn/videos/W00967.mp4?autoplay=true,,danh_mục
danh nhân,https://qipedc.moet.gov.vn/videos/W00968.mp4?autoplay=true,,danh_nhân
danh sách,https://qipedc.moet.gov.vn/videos/W00969.mp4?autoplay=true,,danh_sách
danh từ,https://qipedc.moet.gov.vn/videos/W00970.mp4?autoplay=true,,danh_từ
danh từ riêng,https://qipedc.moet.gov.vn/videos/W00971.mp4?autoplay=true,,danh_từ_riêng
dao,https://qipedc.moet.gov.vn/videos/W00973.mp4?autoplay=true,,dao
di chuyển,https://qipedc.moet.gov.vn/videos/W01029.mp4?autoplay=true,,di_chuyển
di truyền,https://qipedc.moet.gov.vn/videos/W01032B.mp4?autoplay=true,B,di_truyềnB
di truyền,https://qipedc.moet.gov.vn/videos/W01032T.mp4?autoplay=true,T,di_truyềnT
di truyền,https://qipedc.moet.gov.vn/videos/W01032N.mp4?autoplay=true,N,di_truyềnN
diêm,https://qipedc.moet.gov.vn/videos/W01034.mp4?autoplay=true,,diêm
diều,https://qipedc.moet.gov.vn/videos/W01044.mp4?autoplay=true,,diều
diễn thuyết,https://qipedc.moet.gov.vn/videos/W01038.mp4?autoplay=true,,diễn_thuyết
diện tích,https://qipedc.moet.gov.vn/videos/W01039.mp4?autoplay=true,,diện_tích
diện tích toàn phần,https://qipedc.moet.gov.vn/videos/W01040.mp4?autoplay=true,,diện_tích_toàn_phần
diện tích xung quanh,https://qipedc.moet.gov.vn/videos/W01041.mp4?autoplay=true,,diện_tích_xung_quanh
diệt chủng,https://qipedc.moet.gov.vn/videos/W01042.mp4?autoplay=true,,diệt_chủng
doanh nghiệp,https://qipedc.moet.gov.vn/videos/W01051.mp4?autoplay=true,,doanh_nghiệp
doanh trại,https://qipedc.moet.gov.vn/videos/W01053.mp4?autoplay=true,,doanh_trại
du học,https://qipedc.moet.gov.vn/videos/W01062.mp4?autoplay=true,,du_học
du thuyền,https://qipedc.moet.gov.vn/videos/W01064.mp4?autoplay=true,,du_thuyền
dung tích,https://qipedc.moet.gov.vn/videos/W01310.mp4?autoplay=true,,dung_tích
duy nhất,https://qipedc.moet.gov.vn/videos/D0465.mp4?autoplay=true,,duy_nhất
duyên dáng,https://qipedc.moet.gov.vn/videos/W01070.mp4?autoplay=true,,duyên_dáng
duyệt binh,https://qipedc.moet.gov.vn/videos/W01071.mp4?autoplay=true,,duyệt_binh
dài,https://qipedc.moet.gov.vn/videos/W00952.mp4?autoplay=true,,dài
dài hơn,https://qipedc.moet.gov.vn/videos/W00954.mp4?autoplay=true,,dài_hơn
dài hạn,https://qipedc.moet.gov.vn/videos/W00953.mp4?autoplay=true,,dài_hạn
dài nhất,https://qipedc.moet.gov.vn/videos/W00955.mp4?autoplay=true,,dài_nhất
dàn bài,https://qipedc.moet.gov.vn/videos/W00959.mp4?autoplay=true,,dàn_bài
dàn nhạc,https://qipedc.moet.gov.vn/videos/W00960.mp4?autoplay=true,,dàn_nhạc
dám làm,https://qipedc.moet.gov.vn/videos/D0209B.mp4?autoplay=true,B,dám_làmB
dám làm,https://qipedc.moet.gov.vn/videos/D0209N.mp4?autoplay=true,N,dám_làmN
dám làm,https://qipedc.moet.gov.vn/videos/D0209T.mp4?autoplay=true,T,dám_làmT
dán,https://qipedc.moet.gov.vn/videos/W00972.mp4?autoplay=true,,dán
dân ca,https://qipedc.moet.gov.vn/videos/W00982.mp4?autoplay=true,,dân_ca
dân chài,https://qipedc.moet.gov.vn/videos/W00983.mp4?autoplay=true,,dân_chài
dân chủ,https://qipedc.moet.gov.vn/videos/D0114.mp4?autoplay=true,,dân_chủ
dân số,https://qipedc.moet.gov.vn/videos/W00987.mp4?autoplay=true,,dân_số
dân tộc,https://qipedc.moet.gov.vn/videos/W00988N.mp4?autoplay=true,N,dân_tộcN
dân tộc,https://qipedc.moet.gov.vn/videos/W00988T.mp4?autoplay=true,T,dân_tộcT
dân tộc,https://qipedc.moet.gov.vn/videos/W00988B.mp4?autoplay=true,B,dân_tộcB
dân tộc Chăm,https://qipedc.moet.gov.vn/videos/D0308.mp4?autoplay=true,,dân_tộc_Chăm
dân tộc Khơ me,https://qipedc.moet.gov.vn/videos/D0310.mp4?autoplay=true,,dân_tộc_Khơ_me
dân tộc Mông,https://qipedc.moet.gov.vn/videos/D0312.mp4?autoplay=true,,dân_tộc_Mông
dân tộc Mường,https://qipedc.moet.gov.vn/videos/D0309.mp4?autoplay=true,,dân_tộc_Mường
dân tộc Thái,https://qipedc.moet.gov.vn/videos/D0311.mp4?autoplay=true,,dân_tộc_Thái
dân tộc thiểu số,https://qipedc.moet.gov.vn/videos/W00989B.mp4?autoplay=true,B,dân_tộc_thiểu_sốB
dân tộc thiểu số,https://qipedc.moet.gov.vn/videos/W00989N.mp4?autoplay=true,N,dân_tộc_thiểu_sốN
dân tộc thiểu số,https://qipedc.moet.gov.vn/videos/W00989T.mp4?autoplay=true,T,dân_tộc_thiểu_sốT
dây buộc tóc,https://qipedc.moet.gov.vn/videos/W01014.mp4?autoplay=true,,dây_buộc_tóc
dây chun,https://qipedc.moet.gov.vn/videos/W01015.mp4?autoplay=true,,dây_chun
dây thần kinh,https://qipedc.moet.gov.vn/videos/W01017.mp4?autoplay=true,,dây_thần_kinh
dây thừng,https://qipedc.moet.gov.vn/videos/W01018.mp4?autoplay=true,,dây_thừng
dây xích,https://qipedc.moet.gov.vn/videos/W01019.mp4?autoplay=true,,dây_xích
dây điện,https://qipedc.moet.gov.vn/videos/W01016T.mp4?autoplay=true,T,dây_điệnT
dây điện,https://qipedc.moet.gov.vn/videos/W01016N.mp4?autoplay=true,N,dây_điệnN
dây điện,https://qipedc.moet.gov.vn/videos/W01016B.mp4?autoplay=true,B,dây_điệnB
dãy nhà,https://qipedc.moet.gov.vn/videos/W00975.mp4?autoplay=true,,dãy_nhà
dãy núi,https://qipedc.moet.gov.vn/videos/W00976.mp4?autoplay=true,,dãy_núi
dãy núi Hoàng Liên Sơn,https://qipedc.moet.gov.vn/videos/D0245.mp4?autoplay=true,,dãy_núi_Hoàng_Liên_Sơn
dãy số,https://qipedc.moet.gov.vn/videos/W00977.mp4?autoplay=true,,dãy_số
dãy số liệu,https://qipedc.moet.gov.vn/videos/W00978.mp4?autoplay=true,,dãy_số_liệu
dép quai hậu,https://qipedc.moet.gov.vn/videos/W01022B.mp4?autoplay=true,B,dép_quai_hậuB
dép quai hậu,https://qipedc.moet.gov.vn/videos/W01022N.mp4?autoplay=true,N,dép_quai_hậuN
dép quai hậu,https://qipedc.moet.gov.vn/videos/W01022T.mp4?autoplay=true,T,dép_quai_hậuT
dê con,https://qipedc.moet.gov.vn/videos/W01024.mp4?autoplay=true,,dê_con
dê mẹ,https://qipedc.moet.gov.vn/videos/W01025.mp4?autoplay=true,,dê_mẹ
dòng chữ,https://qipedc.moet.gov.vn/videos/W01055.mp4?autoplay=true,,dòng_chữ
dòng họ,https://qipedc.moet.gov.vn/videos/W01056.mp4?autoplay=true,,dòng_họ
dòng sông,https://qipedc.moet.gov.vn/videos/W01058.mp4?autoplay=true,,dòng_sông
dòng sông chảy,https://qipedc.moet.gov.vn/videos/D0439.mp4?autoplay=true,,dòng_sông_chảy
dũng cảm,https://qipedc.moet.gov.vn/videos/W01068.mp4?autoplay=true,,dũng_cảm
dạy,https://qipedc.moet.gov.vn/videos/W00979.mp4?autoplay=true,,dạy
dải phân cách,https://qipedc.moet.gov.vn/videos/W00958.mp4?autoplay=true,,dải_phân_cách
dấu bằng,https://qipedc.moet.gov.vn/videos/W00998.mp4?autoplay=true,,dấu_bằng
dấu chia,https://qipedc.moet.gov.vn/videos/W01004.mp4?autoplay=true,,dấu_chia
dấu chấm,https://qipedc.moet.gov.vn/videos/W01001.mp4?autoplay=true,,dấu_chấm
dấu chấm hỏi,https://qipedc.moet.gov.vn/videos/W01002.mp4?autoplay=true,,dấu_chấm_hỏi
dấu chấm than,https://qipedc.moet.gov.vn/videos/W01003.mp4?autoplay=true,,dấu_chấm_than
dấu gạch ngang,https://qipedc.moet.gov.vn/videos/W01005.mp4?autoplay=true,,dấu_gạch_ngang
dấu hai chấm,https://qipedc.moet.gov.vn/videos/W01006.mp4?autoplay=true,,dấu_hai_chấm
dấu huyền,https://qipedc.moet.gov.vn/videos/D0524B.mp4?autoplay=true,B,dấu_huyềnB
dấu huyền,https://qipedc.moet.gov.vn/videos/D0524T.mp4?autoplay=true,T,dấu_huyềnT
dấu huyền,https://qipedc.moet.gov.vn/videos/D0524N.mp4?autoplay=true,N,dấu_huyềnN
dấu hỏi,https://qipedc.moet.gov.vn/videos/D0526N.mp4?autoplay=true,N,dấu_hỏiN
dấu hỏi,https://qipedc.moet.gov.vn/videos/D0526B.mp4?autoplay=true,B,dấu_hỏiB
dấu hỏi,https://qipedc.moet.gov.vn/videos/D0526T.mp4?autoplay=true,T,dấu_hỏiT
dấu ngoặc đơn,https://qipedc.moet.gov.vn/videos/W01009.mp4?autoplay=true,,dấu_ngoặc_đơn
dấu ngã,https://qipedc.moet.gov.vn/videos/D0527T.mp4?autoplay=true,T,dấu_ngãT
dấu ngã,https://qipedc.moet.gov.vn/videos/D0527B.mp4?autoplay=true,B,dấu_ngãB
dấu ngã,https://qipedc.moet.gov.vn/videos/D0527N.mp4?autoplay=true,N,dấu_ngãN
dấu nhân,https://qipedc.moet.gov.vn/videos/W01010.mp4?autoplay=true,,dấu_nhân
dấu nặng,https://qipedc.moet.gov.vn/videos/D0528.mp4?autoplay=true,,dấu_nặng
dấu phẩy,https://qipedc.moet.gov.vn/videos/W01011.mp4?autoplay=true,,dấu_phẩy
dấu sắc,https://qipedc.moet.gov.vn/videos/D0525T.mp4?autoplay=true,T,dấu_sắcT
dấu sắc,https://qipedc.moet.gov.vn/videos/D0525N.mp4?autoplay=true,N,dấu_sắcN
dấu sắc,https://qipedc.moet.gov.vn/videos/D0525B.mp4?autoplay=true,B,dấu_sắcB
dầu gội đầu,https://qipedc.moet.gov.vn/videos/W00994.mp4?autoplay=true,,dầu_gội_đầu
dầu hoả,https://qipedc.moet.gov.vn/videos/W00995.mp4?autoplay=true,,dầu_hoả
dầu khí,https://qipedc.moet.gov.vn/videos/W00996.mp4?autoplay=true,,dầu_khí
dầu mỏ,https://qipedc.moet.gov.vn/videos/W00997.mp4?autoplay=true,,dầu_mỏ
dầu ăn,https://qipedc.moet.gov.vn/videos/W00993.mp4?autoplay=true,,dầu_ăn
dẫn chương trình,https://qipedc.moet.gov.vn/videos/W00990.mp4?autoplay=true,,dẫn_chương_trình
dẫn chứng,https://qipedc.moet.gov.vn/videos/W00991.mp4?autoplay=true,,dẫn_chứng
dập,https://qipedc.moet.gov.vn/videos/W00992.mp4?autoplay=true,,dập
dắt,https://qipedc.moet.gov.vn/videos/W00981.mp4?autoplay=true,,dắt
dặn dò,https://qipedc.moet.gov.vn/videos/W00980.mp4?autoplay=true,,dặn_dò
dẻo,https://qipedc.moet.gov.vn/videos/W01021.mp4?autoplay=true,,dẻo
dễ chịu,https://qipedc.moet.gov.vn/videos/W01026.mp4?autoplay=true,,dễ_chịu
dễ thương,https://qipedc.moet.gov.vn/videos/W01027.mp4?autoplay=true,,dễ_thương
dệt,https://qipedc.moet.gov.vn/videos/W01028.mp4?autoplay=true,,dệt
dịch vụ,https://qipedc.moet.gov.vn/videos/W01033B.mp4?autoplay=true,B,dịch_vụB
dịch vụ,https://qipedc.moet.gov.vn/videos/W01033N.mp4?autoplay=true,N,dịch_vụN
dịch vụ,https://qipedc.moet.gov.vn/videos/W01033T.mp4?autoplay=true,T,dịch_vụT
dịu dàng,https://qipedc.moet.gov.vn/videos/D0436.mp4?autoplay=true,,dịu_dàng
dọc,https://qipedc.moet.gov.vn/videos/W01054.mp4?autoplay=true,,dọc
dốc,https://qipedc.moet.gov.vn/videos/W01060.mp4?autoplay=true,,dốc
dốt,https://qipedc.moet.gov.vn/videos/W01061.mp4?autoplay=true,,dốt
dỗi,https://qipedc.moet.gov.vn/videos/D0271B.mp4?autoplay=true,B,dỗiB
dỗi,https://qipedc.moet.gov.vn/videos/D0271N.mp4?autoplay=true,N,dỗiN
dỗi,https://qipedc.moet.gov.vn/videos/D0271T.mp4?autoplay=true,T,dỗiT
dụng cụ,https://qipedc.moet.gov.vn/videos/W01069.mp4?autoplay=true,,dụng_cụ
dừng lại,https://qipedc.moet.gov.vn/videos/D0183.mp4?autoplay=true,,dừng_lại
dự trữ,https://qipedc.moet.gov.vn/videos/W02097.mp4?autoplay=true,,dự_trữ
